After all , they also know that transparency and rules for them are necessary , because they will otherwise be faced with the arm-twisting of the large trading blocs , such as the US and China .	Immers ook zij weten dat transparantie en regels voor hen nodig zijn , omdat ze anders zullen worden geconfronteerd met de armtwisting van de grote handelsblokken , zoals de VS en China .	0-0 1-0 2-0 4-1 3-2 5-3 6-4 7-5 8-6 9-7 10-8 11-9 13-10 12-11 14-12 15-13 16-14 18-15 17-16 19-17 20-18 21-19 22-20 23-21 24-22 25-23 26-24 27-25 28-25 29-26 30-27 31-27 32-28 33-29 34-30 35-31 36-32
Mr President , the structure of the fishing fleet is determined by the socio-economic circumstances of a region , by the Total Allowed Catch ( TAC ) and the quota in combination with technical measures .	Mijnheer de Voorzitter , de structuur van de vissersvloot wordt bepaald door de sociaal-economische omstandigheden van een regio , door de Total Allowed Catch ( TAC ) en de quota in combinatie met technische maatregelen .	0-0 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35
We are also pleased that the Commission has realised that the other institutions must have similar rights , that this will be included in the scheme and that it will be accepted .	Verder zijn wij blij dat de Commissie heeft ingezien dat de andere instellingen vergelijkbare rechten moeten hebben , dat dit in het schema zal worden verwerkt en dat het aanvaard zal worden .	2-0 1-1 0-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 15-13 16-14 13-15 14-16 17-17 18-18 19-19 23-20 24-21 25-22 20-23 21-24 22-25 26-26 27-27 28-28 31-29 29-30 30-31 32-32
It will be approached in the spirit that Commissioner Verheugen and I myself set out and also in the spirit which you have supported almost without exception in your respective speeches .	Zij zal worden benaderd in de geest die commissaris Verheugen en ikzelf hebben uiteengezet en ook in de geest die u bijna allemaal zonder uitzondering in uw respectieve uiteenzettingen hebt onderschreven .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-11 13-13 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 24-21 25-23 26-24 27-25 28-26 29-27 30-28 22-29 23-30 31-31
The European Monitoring Centre for Drugs and Drug Addiction in Lisbon plays a crucial role in the development of key indicators for monitoring and comparing drug use in the Member States .	Het Europees Waarnemingscentrum voor drugs en drugsverslaving in Lissabon speelt een cruciale rol in de ontwikkeling van belangrijke indicatoren om drugsgebruik in de lidstaten te controleren en te vergelijken .	0-0 1-1 2-2 3-2 4-3 5-4 6-5 7-6 8-6 9-7 10-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 18-16 19-17 20-18 21-19 25-20 26-20 27-21 28-22 29-23 30-23 22-25 23-26 24-28 31-29
I want to encourage responsible businesses to treat their customers fairly and recognise that voluntary codes of conduct may play a key role towards this aim in their particular sectors .	Ik wil verantwoordelijke bedrijven aanmoedigen hun klanten eerlijk te behandelen en ik weet dat vrijwillige gedragscodes in hun specifieke sector een sleutelrol kunnen spelen bij het bereiken van dit doel .	0-0 1-1 2-1 4-2 5-3 3-4 8-5 9-6 10-7 6-8 7-9 11-10 12-12 13-13 14-14 15-15 16-15 17-15 26-16 27-17 28-18 29-19 20-20 21-21 22-21 18-22 19-23 23-26 24-28 25-29 30-30
That is precisely the order that my Group supports and that is also the reason why for example we support the action of the European Union in Macedonia and Bosnia .	Dat is precies de volgorde die mijn fractie ondersteunt en dat is ook de reden waarom wij bijvoorbeeld het optreden van de Europese Unie in Macedonië en Bosnië steunen .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 18-16 16-17 17-17 20-18 21-19 22-20 23-21 24-22 25-23 26-24 27-25 28-26 29-27 19-28 30-29
This can be explained by the continuation of large international inquiries and the success in the fight against cigarette smuggling from Andorra and against the black market in Spain .	Dit kan worden verklaard door de voortzetting van grootschalige internationale opsporingen en het succes in de strijd tegen de sigarettensmokkel uit Andorra en tegen de zwarte markt in Spanje .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-19 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29
Consider for example the current diplomatic clash between Paris and Ankara over the historical interpretation of the dreadful fate of the Armenian minority within the Osman Empire in 1915 .	Zie bijvoorbeeld de huidige diplomatieke botsing tussen Parijs en Ankara over de historische interpretatie van het verschrikkelijke lot van de Armeense minderheid binnen het Osmaanse rijk in 1915 .	0-0 1-1 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28
What can we do towards the establishment of an area of freedom , security and justice , towards better protection of the external borders and a better asylum policy ?	Wat kunnen wij doen aan het creëren van een ruimte voor vrijheid , rechtvaardigheid en veiligheid , aan een betere bescherming van de buitengrenzen en een beter asielbeleid ?	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 15-13 14-14 13-15 16-16 17-17 18-19 19-20 20-21 21-22 22-23 23-23 24-24 25-25 26-26 27-27 28-27 29-28
