As regards the independence of the courts , of course they will not be bound by the comments of the amicus curiae and they will , in any case , be free to submit preliminary questions to the Court of Justice .	No respeito pela independência da magistratura , naturalmente os órgãos judiciários não ficarão vinculados pelas observações do amicus curiae e terão , em todo o caso , liberdade para submeter questões prévias ao Tribunal de Justiça .	0-0 1-1 2-2 3-3 4-4 5-4 6-5 7-6 8-7 9-7 12-11 10-12 11-12 13-12 14-13 15-14 16-14 17-15 18-16 19-16 20-17 21-18 22-19 23-20 24-20 25-21 26-22 27-23 28-25 29-26 31-27 32-28 33-29 35-30 34-31 36-32 37-32 38-33 39-34 40-35 41-36
I hope that the Convention will be able to draw up a proposal which makes the instruments of democracy operational , which will help other areas of the world too and bring peace , prosperity and progress to mankind .	Espero que a Convenção seja capaz de elaborar uma proposta que torne operacionais os instrumentos da democracia , que ajude também outras zonas do mundo e traga paz , prosperidade e progresso à humanidade .	0-0 1-0 2-1 3-2 4-3 5-4 6-4 7-5 8-6 9-7 10-7 11-8 12-9 13-10 14-11 19-12 15-13 16-14 17-15 18-16 20-17 21-18 22-19 23-19 29-20 24-21 25-22 26-23 27-23 28-24 30-25 31-26 32-27 33-28 34-29 35-30 36-31 37-32 38-33 39-34
Mr President , despite the scope of the decisions adopted at the Brussels Council , I shall restrict myself to making a few comments on the Communication on the mid-term review of the CAP presented by the Commission .	Senhor Presidente , apesar do alcance das decisões adoptadas no Conselho de Bruxelas , limitar-me-ei a fazer algumas observações sobre a Comunicação sobre a revisão intercalar da PAC , apresentada pela Comissão .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-6 8-7 9-8 10-9 11-9 13-10 12-12 14-13 15-14 16-14 17-14 18-14 19-15 20-16 21-17 22-17 23-18 24-19 25-20 26-21 27-22 28-23 30-24 29-25 31-26 32-26 33-27 34-29 35-30 36-30 37-31 38-32
Following the departure of President Aristide , the Commission has noted certain positive developments on the political front and , in particular , in the process which has led to the appointment of Mr Latortue as provisional Prime Minister .	Após a saída do Presidente Aristide , a Comissão observou alguns desenvolvimentos positivos na frente política e , em particular , no processo que conduziu à nomeação do Sr. Latortue como Primeiro-Ministro interino .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-9 11-10 13-11 12-12 14-13 17-14 16-15 18-16 19-17 20-18 21-19 22-20 23-21 24-21 25-22 26-23 27-24 28-24 29-25 30-25 31-26 32-27 33-28 34-29 35-30 37-31 38-31 36-32 39-33
It is very important that the Convention and the Intergovernmental Conference give consideration to a legislative system that allows greater efficiency in the legislative process and respects the principle of subsidiarity and the powers of the institutions involved .	É extremamente importante que a Convenção e a Conferência Intergovernamental ponderem um sistema legislativo que permita uma maior eficácia no processo legislativo e que respeite o princípio da subsidiariedade e as competências das instituições envolvidas .	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 10-8 9-9 11-10 12-10 14-11 16-12 15-13 17-14 18-15 19-17 20-18 21-19 22-19 24-20 23-21 25-22 26-24 27-25 28-26 29-27 30-28 31-29 32-30 33-31 34-32 35-32 36-33 37-34 38-35
The second is that the functions of the regulatory agencies should be limited to the creation of secondary legislation linked to the Commission ’ s initiatives and should be subject to the approval of the budgetary authority .	O segundo é que as funções das agências de regulamentação devem ser limitadas à criação de legislação secundária ligada às iniciativas da Comissão , devendo ser sujeitas à aprovação da Autoridade Orçamental .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-6 9-7 8-9 10-10 11-11 12-12 13-13 14-13 15-14 16-15 18-16 17-17 19-18 20-19 21-19 25-20 23-21 24-21 22-22 26-24 27-24 28-25 29-26 30-27 31-27 32-28 33-29 34-29 36-30 35-31 37-32
There is an ambiguity here , because amendment of the annex - which will be necessary - has to be done by the legislator , having consulted the authority on the scientific aspects .	Aqui há ambiguidade , uma vez que a modificação do anexo - que será necessária - tem de ser feita pelo legislador , após consulta da Autoridade sobre os aspectos científicos .	4-0 0-1 1-1 3-2 5-3 2-4 6-5 7-8 8-9 9-9 10-10 11-11 12-12 13-13 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-20 23-21 24-22 25-23 26-24 27-25 28-26 29-27 30-28 32-29 31-30 33-31
Slovakia , the country for which I am responsible , has reacted with great relief to the events of the past few weeks , including , of course , the referendum in Ireland .	A Eslováquia , o país por que sou responsável , reagiu com enorme alívio aos acontecimentos das últimas semanas , incluindo , naturalmente , o referendo na Irlanda .	0-1 1-2 2-3 3-4 4-5 5-6 6-7 7-7 8-8 9-9 10-10 11-10 12-11 13-12 14-13 15-14 16-14 17-15 18-16 19-16 20-17 21-18 22-18 23-19 24-20 25-21 26-22 27-22 28-23 29-24 30-25 31-26 32-27 33-28
The Court of Auditors confirms that some resources have not been used in accordance with the programmes ' objectives , and that , in some cases , the goals have not been clearly defined .	O Tribunal de Contas confirma que algumas das dotações não foram utilizadas em conformidade com os objectivos dos programas e que , em alguns casos , os objectivos não foram claramente definidos .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-8 9-9 8-10 10-10 11-11 12-12 13-13 14-14 15-15 18-16 17-17 16-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 30-28 29-29 31-29 32-30 33-31 34-32
That this is the way to make the railways more operative , more competitive and more dynamic , and to recover the market quotas and the sections of transport which correspond to them ?	Que esse é o método para tornar o caminho-de-ferro mais operativo , mais competitivo e mais dinâmico , e para recuperar as quotas de mercado e os segmentos do transporte que lhe correspondem ?	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 23-22 22-24 24-25 25-26 26-27 27-28 28-29 29-30 31-31 32-31 30-32 33-33
