In this regard we share your view , Mr. President , that & quot ; An Agenda for Peace & quot ; must now be complemented by & quot ; An Agenda for Development & quot ; .	В этом отношении мы разделяем Ваше мнение , г-н Председатель , что & quot ; Повестка дня для мира & quot ; должна сейчас быть дополнена & quot ; Повесткой дня для развития & quot ; .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-25 27-26 28-27 29-28 30-29 31-30 32-31 33-32 34-33 35-34 36-35 37-36
Copies of the two reports had been widely distributed among members of the Diet , political parties , major women & apos ; s organizations and journalists .	Копии двух докладов были широко распространены среди членов парламента , политических партий , крупных женских организаций и журналистов .	0-0 1-0 3-1 4-2 5-3 6-3 7-4 8-5 9-6 10-7 11-7 13-8 14-9 15-10 16-11 17-12 18-13 19-14 20-14 21-14 22-14 23-14 24-15 25-16 26-17 27-18
The words & quot ; provision concerning & quot ; and & quot ; in the case & quot ; should be deleted .	Слова & quot ; положений о & quot ; и & quot ; применительно к & quot ; следует исключить .	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 16-13 15-14 17-15 18-16 19-17 20-18 21-18 22-19 23-20
The Vienna Declaration brings together views on fundamental rights , and serves as a universal basis from which the international community will proceed .	Венская декларация синтезировала мнения в отношении основополагающих прав и служит универсальной основой , из которой международное сообщество будет исходить .	0-0 1-0 2-1 3-2 4-2 5-3 6-5 7-6 8-7 10-8 11-9 12-9 13-9 14-10 15-11 9-12 16-13 17-14 19-15 20-16 21-17 22-18 23-19
The related draft resolution on economic activities and the draft decision on military activities are contained in paragraphs 11 and 12 , respectively .	Соответствующий проект резолюции по экономической деятельности и проект решения по военной деятельности содержатся в пунктах 11 и 12 , соответственно .	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-6 9-7 10-8 11-9 12-10 13-11 14-12 15-12 16-13 17-14 18-15 19-16 20-17 21-18 22-19 23-20
Draft resolution XII is entitled & quot ; Enhancing the effectiveness of the principle of periodic and genuine elections & quot ; .	Проект резолюции XII озаглавлен & quot ; Повышение эффективности принципа периодических и подлинных выборов & quot ; .	0-0 1-1 2-2 3-3 4-3 5-4 6-5 7-6 8-7 9-7 10-8 11-9 12-9 13-9 14-9 15-10 16-11 17-12 18-13 19-14 20-15 21-16 22-17
The objective of this workshop was to explain dispute settlement procedures , including mediation and conciliation , that were used in GATT .	Цель данного практикума состояла в разъяснении процедур урегулирования споров , включая посредничество и примирение , которые используются в ГАТТ .	0-0 1-0 2-1 3-1 4-2 5-3 6-4 7-5 10-6 9-7 8-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 18-16 19-16 20-17 21-18 22-19
It would also express its gratitude to the Secretary-General and the Committee of Trustees for their humanitarian efforts in South Africa .	Она также выразит свою признательность Генеральному секретарю и Комитету попечителей за их гуманитарные усилия в Южной Африке .	0-0 2-1 1-2 3-2 4-3 5-4 6-5 7-5 8-6 9-7 10-8 11-8 12-9 13-9 14-10 15-11 16-12 17-13 18-14 19-15 20-16 21-17
The Yugoslav side expresses its readiness again to solve all outstanding issues in bilateral relations by peaceful and political means .	Югославская сторона вновь выражает свою готовность урегулировать все нерешенные вопросы в двусторонних отношениях мирными и политическими средствами .	0-0 1-0 2-1 6-2 3-3 4-4 5-5 7-6 8-6 9-7 10-8 11-9 12-10 13-11 14-12 15-13 16-13 17-14 18-15 19-16 20-17
Recent experience with UNDP , UNEP , several specialized agencies and secretariats of international conventions has been positive and encouraging .	Недавний опыт с ПРООН , ЮНЕП , рядом специализированных учреждений и секретариатов международных конвенций был позитивным и обнадеживающим .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-11 13-12 14-13 15-14 16-14 17-15 18-16 19-17 20-18
